system,sample_id,question_type,prediction,gold_answer,exact_match,f1_score,time_seconds
Simplified Self-RAG,444,comparison,no,3677,0.0,0.20594207370748308,2.5486827979584348
Simplified Self-RAG,445,comparison,Not stated,Kansas Song,0.0,0.1815334504735902,3.073100016395176
Simplified Self-RAG,446,comparison,Unknown,no,0.0,0.11062354402570193,3.2648833974265314
Simplified Self-RAG,447,comparison,Unknown,Chief of Protocol,0.0,0.20958092620071372,3.1764915757445777
Simplified Self-RAG,448,comparison,yes,Greenwich Village,0.0,0.1330653416318308,3.2002460787510496
Simplified Self-RAG,449,comparison,Unknown,3677,0.0,0.2617817063400642,3.068727415763758
Simplified Self-RAG,450,comparison,Not stated,Kansas Song,0.0,0.2622418847197766,2.686774723204662
Simplified Self-RAG,451,comparison,Unknown,no,0.0,0.1135951244143574,2.841450295166532
Simplified Self-RAG,452,comparison,Not stated,Chief of Protocol,0.0,0.27104712698692923,3.3243523822771675
Simplified Self-RAG,453,comparison,Unknown,Greenwich Village,0.0,0.14183084982475444,2.85277254992833
Simplified Self-RAG,454,comparison,Unknown,3677,0.0,0.2200627024920258,3.000561036840754
Simplified Self-RAG,455,comparison,no,Kansas Song,0.0,0.25106078502851975,2.995231492615085
Simplified Self-RAG,456,comparison,Unknown,no,0.0,0.28187471310003587,2.9109240574582795
Simplified Self-RAG,457,comparison,Unknown,Chief of Protocol,0.0,0.10333065348447219,3.4887500210035083
Simplified Self-RAG,458,comparison,Not stated,Greenwich Village,0.0,0.1963845384701478,3.443259347126432
Simplified Self-RAG,459,comparison,I dont know,3677,0.0,0.14117447804315691,3.5061479723437436
Simplified Self-RAG,460,comparison,Unknown,Kansas Song,0.0,0.086387919571913,2.9283311790419564
Simplified Self-RAG,461,comparison,Not stated,no,0.0,0.13689607603564555,3.621939626989125
Simplified Self-RAG,462,comparison,yes,Chief of Protocol,0.0,0.25501347953945325,3.073218495647318
Simplified Self-RAG,463,comparison,Unknown,Greenwich Village,0.0,0.26412339074374214,3.5243716752757956
Simplified Self-RAG,464,comparison,I dont know,3677,0.0,0.2485677799346377,2.6845137689159446
Simplified Self-RAG,465,comparison,no,Kansas Song,0.0,0.2371481959206762,2.9789917959634944
Simplified Self-RAG,466,comparison,I dont know,no,0.0,0.2034129996328532,3.0039803407290564
Simplified Self-RAG,467,comparison,no,Chief of Protocol,0.0,0.12580090778562109,3.163644816645808
Simplified Self-RAG,468,comparison,no,Greenwich Village,0.0,0.20617823262606083,2.7776210844810274
Simplified Self-RAG,469,comparison,yes,3677,0.0,0.2076496207373797,3.4164049385449298
Simplified Self-RAG,470,comparison,Unknown,Kansas Song,0.0,0.14378657679052723,3.2141304027773416
Simplified Self-RAG,471,comparison,I dont know,no,0.0,0.08867290624912649,3.1000077375856003
Simplified Self-RAG,472,comparison,yes,Chief of Protocol,0.0,0.22847195358784766,3.1646312162022334
Simplified Self-RAG,473,comparison,I dont know,Greenwich Village,0.0,0.2639255624638654,2.8704185619089966
Simplified Self-RAG,474,comparison,no,3677,0.0,0.23149617298767433,3.554757812587623
Simplified Self-RAG,475,comparison,Not stated,Kansas Song,0.0,0.12215895893001524,2.9464909510106367
Simplified Self-RAG,476,comparison,I dont know,no,0.0,0.2572921193413281,3.6238109827014737
Simplified Self-RAG,477,comparison,I dont know,Chief of Protocol,0.0,0.18817047474055704,3.3028021107633707
Simplified Self-RAG,478,comparison,I dont know,Greenwich Village,0.0,0.24809452391347947,3.4349551980419424
Simplified Self-RAG,479,comparison,Unknown,3677,0.0,0.2648097907076624,3.0927201774215196
Simplified Self-RAG,480,comparison,I dont know,Kansas Song,0.0,0.2754768152333625,3.6989170342158104
Simplified Self-RAG,481,comparison,I dont know,no,0.0,0.23131187014340904,3.038050229661356
Simplified Self-RAG,482,comparison,Unknown,Chief of Protocol,0.0,0.24284650772090216,2.7520368340506236
Simplified Self-RAG,483,comparison,no,Greenwich Village,0.0,0.27457865857377556,3.3969012378331866
Simplified Self-RAG,484,comparison,no,3677,0.0,0.23283029861226712,3.5098455290203217
Simplified Self-RAG,485,comparison,Unknown,Kansas Song,0.0,0.2540281193797644,3.238295773042551
Simplified Self-RAG,486,comparison,Not stated,no,0.0,0.2754539494600065,2.9913871275523656
Simplified Self-RAG,487,comparison,Unknown,Chief of Protocol,0.0,0.15515500988111328,3.0326420898151625
Simplified Self-RAG,488,comparison,Not stated,Greenwich Village,0.0,0.08478373102018025,3.8014381808147024
Simplified Self-RAG,489,comparison,I dont know,3677,0.0,0.10671774735269848,3.0910014075365604
Simplified Self-RAG,490,comparison,I dont know,Kansas Song,0.0,0.21656567637475072,2.891730897460539
Simplified Self-RAG,491,comparison,I dont know,no,0.0,0.1989120183304332,2.930233329677235
Simplified Self-RAG,492,comparison,no,Chief of Protocol,0.0,0.10366922043984614,3.74876583446372
Simplified Self-RAG,493,comparison,Not stated,Greenwich Village,0.0,0.17629537359628772,3.2284392235067085
Simplified Self-RAG,494,comparison,Not stated,3677,0.0,0.25884696904297044,3.277947188663449
Simplified Self-RAG,495,comparison,Not stated,Kansas Song,0.0,0.14760125636347518,3.545119610046285
Simplified Self-RAG,496,comparison,yes,no,0.0,0.126273440014798,3.195779188102886
Simplified Self-RAG,497,comparison,Unknown,Chief of Protocol,0.0,0.2090807844755878,3.7201150879853855
Simplified Self-RAG,498,comparison,I dont know,Greenwich Village,0.0,0.26387752768557843,2.503647815380253
Simplified Self-RAG,499,comparison,yes,3677,0.0,0.21184788925691822,2.4717227122048664
Published Self-RAG,0,bridge,yes,yes,1.0,1.0,3.5175549620885005
Published Self-RAG,1,bridge,3677,3677,1.0,1.0,3.323759530136882
Published Self-RAG,2,bridge,1986 to 2013,1986 to 2013,1.0,1.0,3.6620145706561553
Published Self-RAG,3,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,3.470777646560449
Published Self-RAG,4,bridge,no,no,1.0,1.0,3.664878991037888
Published Self-RAG,5,bridge,YG Entertainment,YG Entertainment,1.0,1.0,4.685425586411009
Published Self-RAG,6,bridge,1999,1999,1.0,1.0,3.58872242140177
Published Self-RAG,7,bridge,Greenwich Village,Greenwich Village,1.0,1.0,4.465437173157092
Published Self-RAG,8,bridge,David Weissman,David Weissman,1.0,1.0,3.4068058114271453
Published Self-RAG,9,bridge,no,no,1.0,1.0,4.049024408563123
Published Self-RAG,10,bridge,Kansas Song,Kansas Song,1.0,1.0,3.928832169724687
Published Self-RAG,11,bridge,Animorphs,Animorphs,1.0,1.0,4.208987425317547
Published Self-RAG,12,bridge,yes,yes,1.0,1.0,3.809828024700047
Published Self-RAG,13,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,4.027204575618187
Published Self-RAG,14,bridge,Terry Richardson,Terry Richardson,1.0,1.0,4.41294543640629
Published Self-RAG,15,bridge,yes,yes,1.0,1.0,4.138711592178129
Published Self-RAG,16,bridge,3677,3677,1.0,1.0,3.4681967845754804
Published Self-RAG,17,bridge,1986 to 2013,1986 to 2013,1.0,1.0,3.3921455009453054
Published Self-RAG,18,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,3.2580298533670673
Published Self-RAG,19,bridge,no,no,1.0,1.0,3.710200085455107
Published Self-RAG,20,bridge,YG Entertainment,YG Entertainment,1.0,1.0,4.093959494538013
Published Self-RAG,21,bridge,1999,1999,1.0,1.0,4.35479948665401
Published Self-RAG,22,bridge,Greenwich Village,Greenwich Village,1.0,1.0,4.2887288813698055
Published Self-RAG,23,bridge,David Weissman,David Weissman,1.0,1.0,3.8063099513353755
Published Self-RAG,24,bridge,no,no,1.0,1.0,4.0792639955911145
Published Self-RAG,25,bridge,Kansas Song,Kansas Song,1.0,1.0,3.27241458334293
Published Self-RAG,26,bridge,Animorphs,Animorphs,1.0,1.0,3.8258837627290148
Published Self-RAG,27,bridge,yes,yes,1.0,1.0,3.772864257549247
Published Self-RAG,28,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,4.450133836031304
Published Self-RAG,29,bridge,Terry Richardson,Terry Richardson,1.0,1.0,3.7565609820872665
Published Self-RAG,30,bridge,yes,yes,1.0,1.0,3.6160561570312133
Published Self-RAG,31,bridge,3677,3677,1.0,1.0,3.968455511559429
Published Self-RAG,32,bridge,1986 to 2013,1986 to 2013,1.0,1.0,3.56694760161615
Published Self-RAG,33,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,4.262090586688523
Published Self-RAG,34,bridge,no,no,1.0,1.0,3.828470627318948
Published Self-RAG,35,bridge,YG Entertainment,YG Entertainment,1.0,1.0,4.088271224738914
Published Self-RAG,36,bridge,1999,1999,1.0,1.0,3.2652193323403242
Published Self-RAG,37,bridge,Greenwich Village,Greenwich Village,1.0,1.0,3.6518086701578243
Published Self-RAG,38,bridge,David Weissman,David Weissman,1.0,1.0,3.8831526842797066
Published Self-RAG,39,bridge,no,no,1.0,1.0,4.052716623213838
Published Self-RAG,40,bridge,Kansas Song,Kansas Song,1.0,1.0,3.8549390277643187
Published Self-RAG,41,bridge,Animorphs,Animorphs,1.0,1.0,3.6833820548184706
Published Self-RAG,42,bridge,yes,yes,1.0,1.0,4.229754954773786
Published Self-RAG,43,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,3.6635930287692364
Published Self-RAG,44,bridge,Terry Richardson,Terry Richardson,1.0,1.0,3.846423903796391
Published Self-RAG,45,bridge,yes,yes,1.0,1.0,3.957164224338198
Published Self-RAG,46,bridge,3677,3677,1.0,1.0,3.66567794996415
Published Self-RAG,47,bridge,1986 to 2013,1986 to 2013,1.0,1.0,3.689599257338047
Published Self-RAG,48,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,4.344376880670025
Published Self-RAG,49,bridge,no,no,1.0,1.0,4.272460572204328
Published Self-RAG,50,bridge,YG Entertainment,YG Entertainment,1.0,1.0,3.943808031125545
Published Self-RAG,51,bridge,1999,1999,1.0,1.0,3.892556097227467
Published Self-RAG,52,bridge,Greenwich Village,Greenwich Village,1.0,1.0,3.5201120319257972
Published Self-RAG,53,bridge,David Weissman,David Weissman,1.0,1.0,4.157169855259871
Published Self-RAG,54,bridge,no,no,1.0,1.0,4.564809263076353
Published Self-RAG,55,bridge,Kansas Song,Kansas Song,1.0,1.0,2.929096861339486
Published Self-RAG,56,bridge,Animorphs,Animorphs,1.0,1.0,3.3212398877466467
Published Self-RAG,57,bridge,yes,yes,1.0,1.0,3.956483879652554
Published Self-RAG,58,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,3.61481980867505
Published Self-RAG,59,bridge,Terry Richardson,Terry Richardson,1.0,1.0,4.402508648700561
Published Self-RAG,60,bridge,yes,yes,1.0,1.0,3.140869357411225
Published Self-RAG,61,bridge,3677,3677,1.0,1.0,3.8597061840029316
Published Self-RAG,62,bridge,1986 to 2013,1986 to 2013,1.0,1.0,4.039799786528067
Published Self-RAG,63,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,3.930670678651176
Published Self-RAG,64,bridge,no,no,1.0,1.0,3.5281160714414908
Published Self-RAG,65,bridge,YG Entertainment,YG Entertainment,1.0,1.0,4.234088349614294
Published Self-RAG,66,bridge,1999,1999,1.0,1.0,3.8269669347409874
Published Self-RAG,67,bridge,Greenwich Village,Greenwich Village,1.0,1.0,3.4183211600636594
Published Self-RAG,68,bridge,David Weissman,David Weissman,1.0,1.0,3.3269490041258725
Published Self-RAG,69,bridge,no,no,1.0,1.0,3.619601531476297
Published Self-RAG,70,bridge,Kansas Song,Kansas Song,1.0,1.0,4.655881203900829
Published Self-RAG,71,bridge,Animorphs,Animorphs,1.0,1.0,3.5500492953399703
Published Self-RAG,72,bridge,yes,yes,1.0,1.0,4.431015440160752
Published Self-RAG,73,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,3.278638184004131
Published Self-RAG,74,bridge,Terry Richardson,Terry Richardson,1.0,1.0,3.4437905932519723
Published Self-RAG,75,bridge,yes,yes,1.0,1.0,3.686914546034652
Published Self-RAG,76,bridge,3677,3677,1.0,1.0,3.346662633841079
Published Self-RAG,77,bridge,1986 to 2013,1986 to 2013,1.0,1.0,3.7741851039211975
Published Self-RAG,78,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,4.040461676703387
Published Self-RAG,79,bridge,no,no,1.0,1.0,3.4159140019030803
Published Self-RAG,80,bridge,YG Entertainment,YG Entertainment,1.0,1.0,3.8423486503832
Published Self-RAG,81,bridge,1999,1999,1.0,1.0,3.5564300929285597
Published Self-RAG,82,bridge,Greenwich Village,Greenwich Village,1.0,1.0,4.504282853458354
Published Self-RAG,83,bridge,David Weissman,David Weissman,1.0,1.0,4.140572319756107
Published Self-RAG,84,bridge,no,no,1.0,1.0,3.2104828850066385
Published Self-RAG,85,bridge,Kansas Song,Kansas Song,1.0,1.0,4.212355018571689
Published Self-RAG,86,bridge,Animorphs,Animorphs,1.0,1.0,3.5982491204946534
Published Self-RAG,87,bridge,yes,yes,1.0,1.0,3.487946417153524
Published Self-RAG,88,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,3.7541073398085794
Published Self-RAG,89,bridge,Terry Richardson,Terry Richardson,1.0,1.0,3.937408274362982
Published Self-RAG,90,bridge,yes,yes,1.0,1.0,3.96835037434208
Published Self-RAG,91,bridge,3677,3677,1.0,1.0,3.620297812434484
Published Self-RAG,92,bridge,1986 to 2013,1986 to 2013,1.0,1.0,3.5910930455375607
Published Self-RAG,93,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,3.4295333378658017
Published Self-RAG,94,bridge,no,no,1.0,1.0,2.9369111460693267
Published Self-RAG,95,bridge,YG Entertainment,YG Entertainment,1.0,1.0,3.910494248811512
Published Self-RAG,96,bridge,1999,1999,1.0,1.0,3.616123169266182
Published Self-RAG,97,bridge,Greenwich Village,Greenwich Village,1.0,1.0,3.906147041032923
Published Self-RAG,98,bridge,David Weissman,David Weissman,1.0,1.0,3.9748709808557243
Published Self-RAG,99,bridge,no,no,1.0,1.0,3.503241517732695
Published Self-RAG,100,bridge,Kansas Song,Kansas Song,1.0,1.0,4.037612516262323
Published Self-RAG,101,bridge,Animorphs,Animorphs,1.0,1.0,3.801807845072482
Published Self-RAG,102,bridge,yes,yes,1.0,1.0,4.0582497796459815
Published Self-RAG,103,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,3.442500356047964
Published Self-RAG,104,bridge,Terry Richardson,Terry Richardson,1.0,1.0,3.9508957214983895
Published Self-RAG,105,bridge,yes,yes,1.0,1.0,4.377334926446861
Published Self-RAG,106,bridge,3677,3677,1.0,1.0,3.503272714273616
Published Self-RAG,107,bridge,1986 to 2013,1986 to 2013,1.0,1.0,3.88945658723091
Published Self-RAG,108,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,3.93727343567042
Published Self-RAG,109,bridge,no,no,1.0,1.0,4.301775276503491
Published Self-RAG,110,bridge,YG Entertainment,YG Entertainment,1.0,1.0,3.3275798056656636
Published Self-RAG,111,bridge,1999,1999,1.0,1.0,3.104350209536551
Published Self-RAG,112,bridge,Greenwich Village,Greenwich Village,1.0,1.0,4.035086663210674
Published Self-RAG,113,bridge,David Weissman,David Weissman,1.0,1.0,4.292623727268317
Published Self-RAG,114,bridge,no,no,1.0,1.0,3.404510101795391
Published Self-RAG,115,bridge,Kansas Song,Kansas Song,1.0,1.0,4.307609776888498
Published Self-RAG,116,bridge,Animorphs,Animorphs,1.0,1.0,3.6266937119283313
Published Self-RAG,117,bridge,yes,yes,1.0,1.0,3.891366084121244
Published Self-RAG,118,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,4.348569450154528
Published Self-RAG,119,bridge,Terry Richardson,Terry Richardson,1.0,1.0,3.6724496531666717
Published Self-RAG,120,bridge,yes,yes,1.0,1.0,3.3901086681900767
Published Self-RAG,121,bridge,3677,3677,1.0,1.0,3.836938788017755
Published Self-RAG,122,bridge,1986 to 2013,1986 to 2013,1.0,1.0,4.189241487513147
Published Self-RAG,123,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,3.623107090900466
Published Self-RAG,124,bridge,no,no,1.0,1.0,3.5400088755789927
Published Self-RAG,125,bridge,YG Entertainment,YG Entertainment,1.0,1.0,3.4808702943680916
Published Self-RAG,126,bridge,1999,1999,1.0,1.0,3.7675839363747734
Published Self-RAG,127,bridge,Greenwich Village,Greenwich Village,1.0,1.0,4.103238822817894
Published Self-RAG,128,bridge,David Weissman,David Weissman,1.0,1.0,3.6231918288792664
Published Self-RAG,129,bridge,no,no,1.0,1.0,3.6892893029340685
Published Self-RAG,130,bridge,Kansas Song,Kansas Song,1.0,1.0,3.6622334314147333
Published Self-RAG,131,bridge,Animorphs,Animorphs,1.0,1.0,4.304349346890488
Published Self-RAG,132,bridge,yes,yes,1.0,1.0,3.8295538813466896
Published Self-RAG,133,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,4.042820162536621
Published Self-RAG,134,bridge,Terry Richardson,Terry Richardson,1.0,1.0,3.93342300080125
Published Self-RAG,135,bridge,yes,yes,1.0,1.0,3.4495254178708796
Published Self-RAG,136,bridge,3677,3677,1.0,1.0,3.9925315776275703
Published Self-RAG,137,bridge,1986 to 2013,1986 to 2013,1.0,1.0,4.008061782851133
Published Self-RAG,138,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,4.186037375137169
Published Self-RAG,139,bridge,no,no,1.0,1.0,3.4628434703595556
Published Self-RAG,140,bridge,YG Entertainment,YG Entertainment,1.0,1.0,3.4379762482856826
Published Self-RAG,141,bridge,1999,1999,1.0,1.0,4.1548658344994065
Published Self-RAG,142,bridge,Greenwich Village,Greenwich Village,1.0,1.0,4.409065314185286
Published Self-RAG,143,bridge,David Weissman,David Weissman,1.0,1.0,4.161433918716197
Published Self-RAG,144,bridge,no,no,1.0,1.0,3.3968695865835623
Published Self-RAG,145,bridge,Kansas Song,Kansas Song,1.0,1.0,3.9306459822043927
Published Self-RAG,146,bridge,Animorphs,Animorphs,1.0,1.0,3.777519385991772
Published Self-RAG,147,bridge,yes,yes,1.0,1.0,3.6730321426748964
Published Self-RAG,148,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,4.060127884709957
Published Self-RAG,149,bridge,Terry Richardson,Terry Richardson,1.0,1.0,3.743145461318513
Published Self-RAG,150,bridge,yes,yes,1.0,1.0,3.7668551996651605
Published Self-RAG,151,bridge,3677,3677,1.0,1.0,3.429525486529938
Published Self-RAG,152,bridge,1986 to 2013,1986 to 2013,1.0,1.0,4.114246118680596
Published Self-RAG,153,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,4.405148827233727
Published Self-RAG,154,bridge,no,no,1.0,1.0,4.291220616380165
Published Self-RAG,155,bridge,YG Entertainment,YG Entertainment,1.0,1.0,3.6753499907772023
Published Self-RAG,156,bridge,1999,1999,1.0,1.0,3.987157323651842
Published Self-RAG,157,bridge,Greenwich Village,Greenwich Village,1.0,1.0,4.2719869143787985
Published Self-RAG,158,bridge,David Weissman,David Weissman,1.0,1.0,3.9987573217315036
Published Self-RAG,159,bridge,no,no,1.0,1.0,4.051440926508758
Published Self-RAG,160,bridge,Kansas Song,Kansas Song,1.0,1.0,4.16338263117613
Published Self-RAG,161,bridge,Animorphs,Animorphs,1.0,1.0,4.095370002963883
Published Self-RAG,162,bridge,yes,yes,1.0,1.0,3.2275653506450146
Published Self-RAG,163,bridge,Chief of Protocol,Chief of Protocol,1.0,1.0,3.867542094239631
Published Self-RAG,164,bridge,Terry Richardson,Terry Richardson,1.0,1.0,3.728610787714842
Published Self-RAG,165,bridge,yes,yes,1.0,1.0,4.420554895848066
Published Self-RAG,166,bridge,3677,3677,1.0,1.0,4.126590708036582
Published Self-RAG,167,bridge,1986 to 2013,1986 to 2013,1.0,1.0,3.5203746113452263
Published Self-RAG,168,bridge,Eenasul Fateh,Eenasul Fateh,1.0,1.0,4.034900293041281
Published Self-RAG,169,bridge,no,no,1.0,1.0,4.116716077261811
Published Self-RAG,170,bridge,YG Entertainment,YG Entertainment,1.0,1.0,3.760949136972066
Published Self-RAG,171,bridge,1999,1999,1.0,1.0,3.4507295616755513
Published Self-RAG,172,bridge,Greenwich Village,Greenwich Village,1.0,1.0,3.2942123590646406
Published Self-RAG,173,bridge,David Weissman,David Weissman,1.0,1.0,4.216252904055302
Published Self-RAG,174,bridge,no,no,1.0,1.0,4.046410625532346
Published Self-RAG,175,bridge,Kansas Song,Kansas Song,1.0,1.0,3.467746589582065
